AvgSpeed,CodeSum,Cool,Date,Depart,DewPoint,Heat,PrecipTotal,ResultDir,ResultSpeed,SeaLevel,Station,StnPressure,Sunrise,Sunset,Tavg,Tmax,Tmin,WetBulb
4.1,BR,0,2009-09-04,-3,54,0,0.0,4,3.6,30.15,1,29.44,520,1822,65,75,54,59
4.4,BR HZ,2,2009-09-04,-1,55,0,0.0,4,3.8,30.14,2,29.49,520,1822,67,75,58,60
5.3,BR HZ,1,2009-09-05,-1,57,0,0.0,4,4.3,30.21,1,29.49,521,1821,66,78,54,61
5.8,BR HZ,3,2009-09-05,1,57,0,0.0,6,5.2,30.19,2,29.54,521,1821,68,78,57,62
5.3,RA BR HZ,4,2009-09-06,2,59,0,0.03,5,4.2,30.19,1,29.47,522,1819,69,77,61,63
6.6, ,7,2009-09-06,5,59,0,0.01,8,6.3,30.17,2,29.52,522,1819,72,77,66,64
4.0,BR,3,2009-09-07,1,59,0,0.0,3,5.8,30.07,1,29.39,523,1817,68,77,59,62
6.9,BR HZ,5,2009-09-07,3,59,0,0.0,4,6.3,30.09,2,29.44,523,1817,70,77,63,63
7.3, ,4,2009-09-08,3,60,0,0.0,3,6.6,30.07,1,29.36,524,1815,69,78,60,63
8.0,BR HZ,5,2009-09-08,4,62,0,0.0,4,6.9,30.05,2,29.41,524,1815,70,78,62,65
6.9,BR HZ,7,2009-09-09,6,63,0,0.0,6,6.1,30.14,1,29.42,525,1814,72,78,65,65
7.2,BR HZ,8,2009-09-09,7,63,0,0.0,7,6.8,30.12,2,29.47,525,1814,73,77,68,66
6.8,BR HZ,8,2009-09-10,7,62,0,0.0,6,6.0,30.2,1,29.48,526,1812,73,81,64,65
7.3,BR HZ,8,2009-09-10,7,62,0,0.0,7,6.6,30.17,2,29.54,526,1812,73,80,65,66
5.6,BR,6,2009-09-11,6,59,0,0.0,7,5.1,30.17,1,29.44,527,1810,71,80,61,63
6.7, ,6,2009-09-11,6,59,0,0.0,8,6.4,30.15,2,29.49,527,1810,71,78,64,64
4.8,FG+ BR,4,2009-09-12,4,60,0,0.0,3,3.7,30.14,1,29.41,528,1809,69,79,58,63
4.5,FG+ FG BR,5,2009-09-12,5,61,0,0.0,6,3.2,30.12,2,29.47,528,1809,70,78,61,64
3.0,FG+ BR,4,2009-09-13,4,54,0,0.0,7,1.5,30.12,1,29.39,529,1807,69,80,58,60
4.2,FG+ BR,3,2009-09-13,3,55,0,0.01,7,2.5,30.11,2,29.45,529,1807,68,79,57,61
2.1, ,6,2009-09-14,7,55,0,0.0,33,0.1,30.07,1,29.34,530,1805,71,84,58,61
2.7, ,7,2009-09-14,8,56,0,0.0,13,1.1,30.05,2,29.4,530,1805,72,84,59,62
7.8, ,8,2009-09-15,9,59,0,0.0,2,6.2,30.07,1,29.36,531,1803,73,82,64,63
6.7, ,8,2009-09-15,9,58,0,0.0,2,5.8,30.05,2,29.41,531,1803,73,83,63,64
11.4, ,0,2009-09-16,1,54,0,0.0,5,11.0,30.2,1,29.49,532,1760,65,71,59,59
13.4, ,2,2009-09-16,3,54,0,0.0,6,12.5,30.18,2,29.54,532,1760,67,72,62,60
4.2, ,0,2009-09-17,-3,52,4,0.0,5,3.4,30.18,1,29.45,533,1758,61,72,50,56
5.4, ,0,2009-09-17,-1,51,2,0.0,8,4.5,30.17,2,29.51,533,1758,63,71,54,57
6.4,BR,0,2009-09-18,1,55,0,0.0,2,5.1,30.18,1,29.46,535,1756,65,79,50,59
6.7, ,1,2009-09-18,2,55,0,0.0,3,5.3,30.17,2,29.52,535,1756,66,79,52,59
5.9, ,1,2009-09-19,3,55,0,0.0,10,3.2,30.21,1,29.48,536,1755,66,76,55,59
5.8, ,2,2009-09-19,4,55,0,0.0,10,4.4,30.2,2,29.54,536,1755,67,75,58,60
7.9,RA DZ BR,0,2009-09-20,2,56,1,0.75,7,6.4,30.04,1,29.28,537,1753,64,73,54,60
7.3,RA DZ BR,0,2009-09-20,1,56,2,0.44,8,5.9,30.02,2,29.34,537,1753,63,71,54,60
4.6,DZ BR HZ,0,2009-09-21,2,59,1,0.01,23,3.5,29.98,1,29.26,538,1751,64,67,60,61
5.5,DZ BR HZ,1,2009-09-21,4,60,0,0.01,23,3.6,29.97,2,29.31,538,1751,66,69,63,62
7.7,BR HZ,3,2009-09-22,6,65,0,0.0,17,5.2,29.98,1,29.28,539,1749,68,77,59,67
7.3,RA BR,5,2009-09-22,8,65,0,0.04,18,5.2,29.97,2,29.34,539,1749,70,76,63,67
4.0,BR,4,2009-09-23,8,62,0,0.0,32,0.6,30.12,1,29.42,540,1748,69,76,62,64
4.7,BR,4,2009-09-23,8,63,0,0.0,31,0.8,30.11,2,29.47,540,1748,69,76,62,64
4.7,BR,4,2009-09-24,8,63,0,0.0,6,4.3,30.16,1,29.44,541,1746,69,73,64,65
4.4,BR,3,2009-09-24,7,62,0,0.0,7,4.1,30.15,2,29.49,541,1746,68,71,64,64
7.3,RA DZ BR,0,2009-09-25,4,57,0,0.16,11,5.4,30.12,1,29.39,542,1744,65,70,60,60
6.3,RA DZ BR,0,2009-09-25,4,57,0,0.02,11,5.4,30.11,2,29.44,542,1744,65,70,60,60
4.6,BR,0,2009-09-26,2,56,3,0.0,27,4.0,29.91,1,29.15,543,1742,62,69,55,59
4.6,BR,0,2009-09-26,1,56,4,0.01,26,3.9,29.9,2,29.21,543,1742,61,66,56,59
10.2,RA FG BR,0,2009-09-27,2,53,3,0.08,22,8.2,29.59,1,28.84,544,1741,62,74,50,57
10.2,FG+ BR,0,2009-09-27,4,53,1,0.48,23,7.6,29.59,2,28.91,544,1741,64,74,53,58
20.7,RA,0,2009-09-28,-3,42,9,0.01,29,20.3,29.61,1,28.91,545,1739,56,62,49,49
20.2,RA,0,2009-09-28,-2,42,8,0.01,28,19.8,29.61,2,28.98,545,1739,57,63,50,49
10.3, ,0,2009-09-29,-5,42,11,0.0,33,9.0,29.96,1,29.28,546,1737,54,60,48,48
10.2,DZ,0,2009-09-29,-6,42,12,0.01,33,8.4,29.96,2,29.34,546,1737,53,58,48,48
6.8, ,0,2009-09-30,-4,40,10,0.0,3,5.7,30.11,1,29.39,547,1735,55,62,47,47
7.0, ,0,2009-09-30,-4,42,10,0.0,3,4.8,30.1,2,29.44,547,1735,55,61,49,48
9.5,RA BR,0,2009-10-01,-8,46,15,0.89,13,9.1,29.9,1,29.13,548,1734,50,59,41,49
8.7,RA BR,0,2009-10-01,-6,46,13,0.59,13,8.8,29.9,2,29.18,548,1734,52,59,44,49
12.0,RA BR,0,2009-10-02,-6,46,13,0.21,21,10.5,29.55,1,28.8,549,1732,52,56,47,48
11.6,RA DZ BR,0,2009-10-02,-6,46,13,0.17,22,10.0,29.56,2,28.87,549,1732,52,56,48,48
7.4,RA DZ BR,0,2009-10-03,-5,47,13,0.11,26,6.9,29.7,1,29.02,550,1730,52,57,47,49
9.8,RA BR,0,2009-10-03,-4,47,12,0.03,26,9.4,29.71,2,29.08,550,1730,53,58,47,49
9.2, ,0,2009-10-04,-4,43,12,0.01,28,9.0,29.98,1,29.28,552,1729,53,60,45,47
9.3, ,0,2009-10-04,-4,42,12,0.0,27,8.9,29.99,2,29.34,552,1729,53,61,45,47
5.4, ,0,2009-10-05,-4,42,12,0.0,8,1.8,30.03,1,29.29,553,1727,53,62,43,47
4.5, ,0,2009-10-05,-5,42,13,0.0,9,2.9,30.04,2,29.35,553,1727,52,61,42,47
14.9,RA DZ BR,0,2009-10-06,-1,47,10,0.03,24,8.8,29.65,1,28.9,554,1725,55,61,49,51
15.1,RA BR,0,2009-10-06,0,46,9,0.05,24,9.5,29.66,2,28.97,554,1725,56,62,49,50
10.8, ,0,2009-10-07,-3,39,12,0.0,26,9.2,29.95,1,29.24,555,1724,53,60,45,46
10.1, ,0,2009-10-07,-3,39,12,0.0,26,8.5,29.96,2,29.31,555,1724,53,60,45,46
4.8,RA DZ BR,0,2009-10-08,-7,46,16,0.12,21,3.3,29.92,1,29.18,556,1722,49,53,45,48
5.6,RA DZ BR,0,2009-10-08,-5,46,14,0.14,20,4.8,29.93,2,29.25,556,1722,51,54,47,49
10.0,RA BR,0,2009-10-09,-9,43,19,0.46,34,9.4,29.93,1,29.21,557,1720,46,52,39,45
10.2,RA DZ BR,0,2009-10-09,-9,44,19,0.43,35,9.3,29.92,2,29.26,557,1720,46,52,40,46
7.7, ,0,2009-10-10,-15,30,25,0.0,28,7.4,30.21,1,29.49,558,1719,40,48,31,35
8.2, ,0,2009-10-10,-14,30,24,0.0,29,7.8,30.21,2,29.55,558,1719,41,48,33,36
5.0, ,0,2009-10-11,-17,22,28,0.0,33,1.5,30.35,1,29.6,559,1717,37,44,29,32
4.8, ,0,2009-10-11,-17,23,28,0.0,1,1.1,30.36,2,29.67,559,1717,37,45,29,33
3.8,RA DZ BR,0,2009-10-12,-9,36,20,0.02,19,0.6,30.18,1,29.44,600,1715,45,48,41,41
3.5,RA DZ BR HZ,0,2009-10-12,-8,34,19,0.01,24,0.6,30.2,2,29.5,600,1715,46,49,42,40
10.0, ,0,2009-10-13,-12,32,24,0.0,1,8.5,30.35,1,29.6,602,1714,41,47,34,38
11.3,BR,0,2009-10-13,-11,32,23,0.0,2,8.5,30.35,2,29.66,602,1714,42,48,36,39
11.5,RA DZ BR,0,2009-10-14,-8,36,20,0.03,9,11.0,30.17,1,29.4,603,1712,45,48,42,41
11.2,RA DZ BR,0,2009-10-14,-8,36,20,0.03,10,10.7,30.17,2,29.47,603,1712,45,48,42,41
9.1,RA DZ BR,0,2009-10-15,-10,38,22,0.29,6,8.2,30.0,1,29.26,604,1711,43,44,41,40
10.0,RA DZ BR,0,2009-10-15,-10,38,22,0.33,7,9.4,30.0,2,29.31,604,1711,43,44,41,40
8.2,RA,0,2009-10-16,-10,36,23,0.04,35,8.2,30.13,1,29.41,605,1709,42,45,39,39
8.1,RA DZ,0,2009-10-16,-9,36,22,0.08,35,7.1,30.13,2,29.46,605,1709,43,46,40,40
8.2,DZ,0,2009-10-17,-8,33,21,0.01,34,8.0,30.3,1,29.57,606,1707,44,52,36,39
7.7,RA,0,2009-10-17,-6,34,19,0.01,35,6.9,30.3,2,29.64,606,1707,46,52,39,40
6.9, ,0,2009-10-18,-9,33,23,0.0,21,6.1,30.25,1,29.49,607,1706,42,53,31,39
6.2, ,0,2009-10-18,-8,33,22,0.0,21,5.8,30.26,2,29.55,607,1706,43,53,33,40
11.5, ,0,2009-10-19,4,41,10,0.0,21,11.4,30.0,1,29.25,608,1704,55,65,44,47
10.8, ,0,2009-10-19,4,40,10,0.0,21,10.7,30.01,2,29.32,608,1704,55,66,43,47
5.3,RA,0,2009-10-20,5,48,10,0.03,19,4.0,30.03,1,29.31,610,1703,55,62,48,52
7.4,RA,0,2009-10-20,8,47,7,0.05,19,6.4,30.03,2,29.38,610,1703,58,64,51,52
11.5,RA,0,2009-10-21,12,52,3,0.01,21,11.4,29.99,1,29.25,611,1701,62,69,55,56
11.2, ,0,2009-10-21,13,50,2,0.01,21,11.1,29.99,2,29.32,611,1701,63,70,55,55
13.0,RA BR,0,2009-10-22,3,48,12,1.03,5,8.4,29.94,1,29.18,612,1660,53,58,48,50
13.2,RA BR,0,2009-10-22,4,49,11,0.84,6,8.7,29.93,2,29.23,612,1660,54,58,49,51
16.2,RA DZ BR,0,2009-10-23,3,49,13,0.89,18,6.2,29.48,1,28.73,613,1658,52,61,42,50
15.4,RA DZ BR,0,2009-10-23,4,50,12,1.29,19,6.6,29.48,2,28.8,613,1658,53,62,44,51
8.9,RA DZ BR,0,2009-10-24,-5,37,21,0.04,26,8.3,29.73,1,29.03,614,1657,44,50,38,40
10.3,RA DZ SN,0,2009-10-24,-5,37,21,0.05,26,9.6,29.74,2,29.1,614,1657,44,49,39,41
6.9,RA BR,0,2009-10-25,5,45,12,0.27,19,5.5,29.96,1,29.26,616,1656,53,62,44,49
7.3,RA BR,0,2009-10-25,6,43,11,0.24,19,6.3,29.97,2,29.32,616,1656,54,63,44,48
7.5,RA BR,0,2009-10-26,4,48,13,0.11,21,4.9,30.02,1,29.28,617,1654,52,55,49,49
6.8,RA DZ BR,0,2009-10-26,5,47,12,0.13,21,5.2,30.02,2,29.35,617,1654,53,55,50,49
6.5,RA BR,0,2009-10-27,0,45,17,0.06,5,4.4,29.94,1,29.19,618,1653,48,51,45,47
7.0,RA DZ BR,0,2009-10-27,2,46,15,0.16,5,5.5,29.94,2,29.24,618,1653,50,52,48,48
4.3,BR HZ,0,2009-10-28,7,49,11,0.0,14,3.1,29.99,1,29.28,619,1651,54,57,50,51
3.0,BR HZ,0,2009-10-28,7,49,11,0.0,13,1.8,29.99,2,29.34,619,1651,54,58,50,51
12.7,RA BR HZ,0,2009-10-29,7,50,11,0.6,14,12.5,29.98,1,29.21,620,1650,54,60,47,52
11.4,RA BR HZ,0,2009-10-29,7,50,11,1.05,14,11.1,29.99,2,29.28,620,1650,54,60,48,52
17.4,RA DZ BR,0,2009-10-30,11,53,8,0.81,20,15.6,29.55,1,28.79,622,1649,57,67,46,56
17.9,RA BR,0,2009-10-30,12,54,7,1.15,21,15.7,29.56,2,28.87,622,1649,58,68,47,56
11.5, ,0,2009-10-31,-5,31,24,0.01,26,11.1,29.86,1,29.18,623,1647,41,46,35,38
13.8, ,0,2009-10-31,-4,31,23,0.01,26,13.4,29.87,2,29.25,623,1647,42,47,37,38
9.4,RA BR,0,2010-05-01,11,53,1,0.11,21,9.1,29.6,1,28.89,448,1849,64,70,58,58
8.1,RA,1,2010-05-01,13,54,0,0.01,22,7.4,29.59,2,28.95,448,1849,66,71,61,59
6.1,RA BR,0,2010-05-02,7,52,4,0.93,25,4.4,29.61,1,28.9,447,1850,61,69,53,56
6.9,RA BR,0,2010-05-02,7,52,4,0.31,26,2.8,29.6,2,28.97,447,1850,61,68,54,56
9.4, ,0,2010-05-03,7,45,4,0.0,25,8.8,29.77,1,29.07,446,1851,61,72,50,53
9.5, ,0,2010-05-03,8,45,3,0.0,25,8.9,29.77,2,29.13,446,1851,62,72,52,53
14.2, ,0,2010-05-04,11,44,0,0.0,21,13.9,29.77,1,29.05,444,1852,65,79,50,54
12.6, ,2,2010-05-04,13,43,0,0.0,21,12.1,29.78,2,29.13,444,1852,67,80,53,54
12.8, ,0,2010-05-05,9,37,1,0.01,27,10.2,29.77,1,29.08,443,1853,64,72,56,51
12.1, ,0,2010-05-05,10,37,0,0.01,27,9.7,29.77,2,29.15,443,1853,65,73,57,51
9.1, ,0,2010-05-06,0,39,10,0.01,3,5.7,29.99,1,29.27,442,1855,55,63,46,46
10.1, ,0,2010-05-06,-1,39,11,0.05,6,5.9,29.99,2,29.33,442,1855,54,60,48,46
13.2,RA BR,0,2010-05-07,-3,46,13,0.72,34,2.6,29.73,1,28.98,441,1856,52,59,45,48
13.8,RA BR,0,2010-05-07,-2,46,12,0.74,31,3.7,29.73,2,29.04,441,1856,53,59,46,49
15.2,RA,0,2010-05-08,-10,35,19,0.02,30,14.5,30.05,1,29.36,439,1857,46,50,42,41
14.4,RA,0,2010-05-08,-10,35,19,0.08,29,13.6,30.06,2,29.42,439,1857,46,50,42,41
6.4, ,0,2010-05-09,-8,29,17,0.0,35,2.5,30.31,1,29.59,438,1858,48,58,38,40
5.9, ,0,2010-05-09,-9,29,18,0.0,6,1.8,30.32,2,29.66,438,1858,47,56,37,40
14.2,RA,0,2010-05-10,-6,31,15,0.01,11,13.5,30.24,1,29.47,437,1859,50,58,41,42
13.0,RA,0,2010-05-10,-5,29,14,0.01,12,12.5,30.25,2,29.54,437,1859,51,58,43,42
9.9,RA DZ BR,0,2010-05-11,-9,46,17,0.97,9,5.6,29.9,1,29.16,436,1860,48,52,44,47
10.4,RA BR,0,2010-05-11,-5,46,13,0.72,12,3.0,29.89,2,29.21,436,1860,52,59,44,48
10.4,RA FG BR,0,2010-05-12,-9,45,17,0.12,6,8.9,30.1,1,29.36,435,1901,48,51,44,46
10.0,RA DZ BR HZ,0,2010-05-12,-7,45,15,0.14,6,8.3,30.09,2,29.41,435,1901,50,53,46,47
12.3,RA BR,0,2010-05-13,3,53,4,1.49,25,4.8,29.93,1,29.23,434,1902,61,73,48,55
13.4,RA BR,0,2010-05-13,6,54,1,0.97,25,5.9,29.93,2,29.28,434,1902,64,78,49,57
11.2, ,0,2010-05-14,-1,44,8,0.0,26,10.9,30.17,1,29.46,433,1903,57,66,47,50
12.3, ,0,2010-05-14,0,43,7,0.0,26,11.9,30.17,2,29.52,433,1903,58,67,49,51
5.8, ,0,2010-05-15,-6,42,13,0.0,4,4.1,30.26,1,29.53,432,1904,52,61,43,48
6.4, ,0,2010-05-15,-3,41,10,0.0,5,4.0,30.25,2,29.59,432,1904,55,63,47,48
10.1, ,0,2010-05-16,-5,43,11,0.0,5,9.7,30.18,1,29.44,431,1905,54,66,41,49
11.5, ,0,2010-05-16,-3,43,9,0.0,5,11.1,30.17,2,29.48,431,1905,56,66,46,50
9.8,RA,0,2010-05-17,-5,42,11,0.01,3,9.6,30.04,1,29.29,430,1906,54,58,50,48
8.8,RA DZ,0,2010-05-17,-3,43,9,0.11,3,7.9,30.03,2,29.35,430,1906,56,60,52,49
9.8, ,0,2010-05-18,-4,40,9,0.0,3,9.1,29.99,1,29.26,429,1907,56,65,46,48
10.1, ,0,2010-05-18,-4,41,9,0.0,2,9.6,29.98,2,29.31,429,1907,56,62,49,48
6.4, ,0,2010-05-19,-1,39,6,0.0,4,5.7,30.02,1,29.31,428,1908,59,74,44,51
7.3, ,0,2010-05-19,0,39,5,0.0,4,6.4,30.02,2,29.36,428,1908,60,73,46,50
7.8,RA,0,2010-05-20,0,49,4,0.05,13,6.8,30.02,1,29.29,427,1909,61,74,47,55
7.4,RA,0,2010-05-20,1,49,3,0.09,12,6.3,30.02,2,29.35,427,1909,62,72,51,55
6.3,RA DZ BR HZ,0,2010-05-21,4,58,0,0.21,10,4.6,29.88,1,29.15,426,1910,65,73,56,60
6.2,RA DZ BR,0,2010-05-21,3,58,1,0.4,12,5.0,29.87,2,29.21,426,1910,64,72,56,60
5.4,FG+ BR HZ,1,2010-05-22,5,59,0,0.0,12,3.4,29.94,1,29.23,425,1911,66,74,58,61
6.1,FG+ FG BR HZ,0,2010-05-22,4,59,0,0.01,9,2.7,29.94,2,29.29,425,1911,65,72,58,61
10.0, ,11,2010-05-23,15,66,0,0.0,18,9.8,29.97,1,29.26,425,1912,76,89,62,69
10.0, ,12,2010-05-23,16,65,0,0.0,18,9.7,29.96,2,29.33,425,1912,77,89,65,69
8.2, ,16,2010-05-24,19,67,0,0.0,14,6.6,30.03,1,29.33,424,1913,81,91,70,72
7.9, ,17,2010-05-24,20,66,0,0.0,13,6.3,30.01,2,29.39,424,1913,82,91,73,71
7.8, ,14,2010-05-25,17,62,0,0.0,13,5.1,30.04,1,29.33,423,1914,79,88,69,68
8.1, ,14,2010-05-25,17,61,0,0.0,12,6.4,30.02,2,29.39,423,1914,79,87,71,68
4.5, ,12,2010-05-26,15,63,0,0.01,3,3.1,30.0,1,29.29,422,1915,77,87,66,68
5.8,TS RA,13,2010-05-26,16,62,0,0.01,2,3.2,29.98,2,29.34,422,1915,78,85,70,68
10.7, ,4,2010-05-27,7,50,0,0.0,3,10.4,30.03,1,29.31,422,1916,69,77,61,59
13.0, ,5,2010-05-27,8,50,0,0.0,2,12.7,30.0,2,29.36,422,1916,70,77,63,59
8.4, ,3,2010-05-28,5,50,0,0.0,3,7.8,30.01,1,29.28,421,1916,68,79,57,58
10.4, ,3,2010-05-28,5,49,0,0.0,2,10.0,29.99,2,29.33,421,1916,68,76,59,58
5.8, ,8,2010-05-29,9,57,0,0.0,5,5.0,29.95,1,29.23,421,1917,73,86,59,63
5.6, ,8,2010-05-29,9,57,0,0.0,7,4.5,29.93,2,29.28,421,1917,73,84,62,63
5.9, ,11,2010-05-30,12,59,0,0.0,18,4.6,29.88,1,29.16,420,1918,76,91,61,66
6.1, ,13,2010-05-30,14,59,0,0.01,17,4.5,29.86,2,29.23,420,1918,78,91,64,66
4.7,RA BR,9,2010-05-31,10,64,0,0.26,24,0.6,29.86,1,29.15,420,1919,74,81,66,67
4.8,RA BR HZ,10,2010-05-31,11,65,0,1.57,19,1.6,29.85,2,29.21,420,1919,75,84,65,67
6.0,BR HZ,9,2010-06-01,10,62,0,0.0,19,5.1,29.84,1,29.1,419,1920,74,85,63,67
6.1,BR HZ,10,2010-06-01,11,63,0,0.0,17,4.4,29.83,2,29.17,419,1920,75,84,65,67
8.7,RA BR,2,2010-06-02,3,61,0,1.02,34,3.6,29.71,1,29.0,419,1920,67,77,57,64
10.1,RA BR,3,2010-06-02,4,61,0,1.3,32,2.8,29.69,2,29.05,419,1920,68,77,59,64
7.8, ,0,2010-06-03,0,46,1,0.0,4,6.7,29.81,1,29.1,418,1921,64,71,56,55
7.7, ,0,2010-06-03,1,46,0,0.0,4,6.1,29.79,2,29.15,418,1921,65,71,58,55
9.8, ,5,2010-06-04,6,60,0,0.0,22,7.8,29.73,1,29.0,418,1922,70,83,57,65
8.5, ,7,2010-06-04,8,59,0,0.01,21,6.8,29.71,2,29.07,418,1922,72,83,60,64
7.8,RA BR,5,2010-06-05,5,65,0,0.15,23,5.0,29.66,1,28.95,417,1923,70,79,60,67
8.0,TS RA BR,5,2010-06-05,5,63,0,0.51,24,3.8,29.65,2,29.0,417,1923,70,79,60,66
11.2,RA,1,2010-06-06,0,55,0,0.01,32,9.2,29.84,1,29.16,417,1923,66,76,55,59
10.4,RA,2,2010-06-06,1,54,0,0.01,33,8.3,29.83,2,29.22,417,1923,67,75,58,59
6.9, ,0,2010-06-07,-4,49,3,0.0,8,6.4,30.05,1,29.34,417,1924,62,70,54,55
7.9, ,0,2010-06-07,-3,48,2,0.0,7,6.5,30.04,2,29.41,417,1924,63,69,56,55
10.1,RA BR,0,2010-06-08,-3,57,2,0.45,13,8.8,29.97,1,29.22,417,1925,63,67,58,59
8.9,RA BR,0,2010-06-08,-3,57,2,0.33,13,7.8,29.96,2,29.28,417,1925,63,67,59,59
10.8,BR,9,2010-06-09,8,56,0,0.0,28,10.2,29.84,1,29.13,416,1925,74,83,65,63
10.8,BR,10,2010-06-09,9,55,0,0.0,27,10.0,29.82,2,29.19,416,1925,75,83,67,63
6.7, ,3,2010-06-10,1,54,0,0.0,7,4.8,29.96,1,29.26,416,1926,68,77,58,60
6.7, ,3,2010-06-10,1,54,0,0.0,8,5.3,29.94,2,29.31,416,1926,68,75,60,60
10.5,TS RA,12,2010-06-11,10,67,0,0.02,19,8.8,29.89,1,29.18,416,1926,77,89,64,71
10.2, ,11,2010-06-11,9,67,0,0.41,19,8.6,29.88,2,29.24,416,1926,76,88,64,71
8.1,RA BR,5,2010-06-12,2,63,0,0.34,4,3.9,29.96,1,29.25,416,1927,70,77,62,65
7.4,RA BR HZ,5,2010-06-12,2,63,0,0.12,2,2.2,29.94,2,29.31,416,1927,70,77,62,65
5.0,RA BR,2,2010-06-13,-1,62,0,0.25,9,3.5,29.98,1,29.26,416,1927,67,71,62,64
4.6,RA BR HZ,2,2010-06-13,-1,61,0,0.25,7,3.6,29.97,2,29.32,416,1927,67,73,61,63
6.6,RA BR,0,2010-06-14,-3,61,0,0.01,4,6.2,29.94,1,29.23,416,1928,65,70,60,62
6.5,RA BR HZ,2,2010-06-14,-1,61,0,0.01,5,5.5,29.92,2,29.28,416,1928,67,72,61,63
5.5,RA BR,5,2010-06-15,2,66,0,0.59,19,2.2,29.89,1,29.16,416,1928,70,79,60,67
6.3,RA BR HZ,5,2010-06-15,2,65,0,0.88,20,3.2,29.88,2,29.23,416,1928,70,79,61,67
9.0, ,8,2010-06-16,4,61,0,0.0,28,5.9,29.98,1,29.28,416,1929,73,82,63,65
10.2, ,11,2010-06-16,7,60,0,0.0,27,6.1,29.97,2,29.34,416,1929,76,86,65,65
7.5, ,9,2010-06-17,5,62,0,0.0,14,5.8,30.01,1,29.3,416,1929,74,84,64,67
6.9, ,11,2010-06-17,7,61,0,0.0,14,4.4,30.0,2,29.36,416,1929,76,84,67,67
10.4,BR,14,2010-06-18,9,66,0,0.87,21,6.8,29.92,1,29.18,416,1929,79,90,67,69
9.6,TS RA,14,2010-06-18,9,66,0,0.66,22,6.2,29.91,2,29.24,416,1929,79,91,66,69
10.6, ,11,2010-06-19,6,61,0,0.0,28,9.8,29.94,1,29.24,416,1930,76,85,66,66
11.5, ,11,2010-06-19,6,60,0,0.0,27,10.1,29.92,2,29.3,416,1930,76,86,66,66
4.7, ,8,2010-06-20,3,61,0,0.01,8,3.8,30.04,1,29.34,416,1930,73,81,64,65
5.2, ,9,2010-06-20,4,60,0,0.01,8,4.4,30.02,2,29.4,416,1930,74,80,67,65
8.4,BR,11,2010-06-21,6,66,0,0.22,16,5.6,29.97,1,29.26,416,1930,76,85,67,69
7.0, ,12,2010-06-21,7,66,0,0.4,17,4.4,29.96,2,29.31,416,1930,77,85,68,69
6.9, ,12,2010-06-22,7,68,0,0.0,23,5.9,29.98,1,29.28,417,1931,77,85,69,71
7.2, ,13,2010-06-22,8,68,0,0.0,22,6.7,29.97,2,29.34,417,1931,78,86,70,71
11.5,TS RA BR,13,2010-06-23,8,70,0,0.87,22,10.2,29.89,1,29.16,417,1931,78,87,69,71
11.5,TS RA BR HZ,12,2010-06-23,7,69,0,1.23,22,9.3,29.89,2,29.23,417,1931,77,87,67,71
8.7, ,10,2010-06-24,4,60,0,0.0,32,5.4,30.03,1,29.33,417,1931,75,84,65,65
8.1, ,8,2010-06-24,2,59,0,0.0,36,2.3,30.01,2,29.38,417,1931,73,81,65,65
7.3, ,8,2010-06-25,2,62,0,0.0,20,6.4,30.0,1,29.28,417,1931,73,84,62,67
7.7, ,10,2010-06-25,4,61,0,0.0,20,6.5,29.99,2,29.34,417,1931,75,84,66,66
6.7,TS,13,2010-06-26,7,66,0,0.85,11,1.0,29.83,1,29.1,418,1931,78,87,69,70
7.0,RA BR,13,2010-06-26,7,65,0,0.7,16,2.3,29.81,2,29.16,418,1931,78,88,68,69
9.1, ,14,2010-06-27,8,70,0,0.54,24,7.4,29.62,1,28.9,418,1931,79,85,72,73
10.0,BR,15,2010-06-27,9,69,0,0.88,24,8.5,29.6,2,28.95,418,1931,80,87,72,72
11.3, ,8,2010-06-28,2,59,0,0.0,31,9.4,29.76,1,29.08,419,1931,73,82,63,65
11.7, ,9,2010-06-28,3,59,0,0.0,31,9.1,29.74,2,29.13,419,1931,74,82,65,65
7.5, ,2,2010-06-29,-4,53,0,0.0,4,6.2,30.09,1,29.41,419,1931,67,75,59,59
8.6, ,3,2010-06-29,-3,52,0,0.0,6,6.7,30.07,2,29.46,419,1931,68,73,62,59
6.0, ,1,2010-06-30,-6,50,0,0.0,4,3.7,30.25,1,29.54,419,1931,66,75,56,57
6.6, ,2,2010-06-30,-5,50,0,0.0,5,3.9,30.23,2,29.6,419,1931,67,76,57,57
5.5, ,1,2010-07-01,-6,48,0,0.0,9,5.0,30.33,1,29.59,420,1931,66,77,55,57
6.0, ,3,2010-07-01,-4,47,0,0.0,10,6.2,30.31,2,29.65,420,1931,68,77,58,57
8.1, ,6,2010-07-02,-1,53,0,0.0,19,7.9,30.2,1,29.47,420,1931,71,83,59,61
7.9, ,8,2010-07-02,1,50,0,0.0,18,7.5,30.19,2,29.52,420,1931,73,83,62,60
9.0, ,9,2010-07-03,2,56,0,0.0,20,8.5,30.04,1,29.31,421,1931,74,87,60,63
8.4, ,11,2010-07-03,4,54,0,0.0,20,8.1,30.02,2,29.36,421,1931,76,87,64,63
10.5, ,15,2010-07-04,8,66,0,0.0,22,10.2,29.91,1,29.2,422,1930,80,91,68,71
10.7, ,17,2010-07-04,10,65,0,0.03,22,10.2,29.9,2,29.26,422,1930,82,92,72,71
